location_label,description,charger_href,charger_type,lat,lon
La Gourmeteria,"Av. Lopez Mateos 1710 Col. Santa Isabel, Tlajomulco de Zuniga, JAL 45645",https://www.tesla.com/findus/location/charger/dc42118,super_charger,,
Landmark Guadalajara,"Av. Patria 188 Puerta de Hierro, Zapopan, JAL 45116",https://www.tesla.com/findus/location/charger/dc25148,super_charger,,
Punto Patrimonio,"Av Pablo Neruda 2842-B Providencia 4a. Secc, Guadalajara, JAL 44639",https://www.tesla.com/findus/location/charger/dc35612,super_charger,,
Quinta del Bosque,"Vicente Guerrero 100 La Prepa, Mazamitla, JAL 49500",https://www.tesla.com/findus/location/charger/dc46368,super_charger,,
Sal de Mar,"Calle Jose Maria Morelos 1360 Americana, Guadalajara, JAL 44160",https://www.tesla.com/findus/location/charger/dc26726,super_charger,,
Serviplaza Circunvalacion,"Av. Cvln. Division del Nte., Esq. Av de los Normalistas Colinas de La Normal, Guadalajara, JAL 44270",https://www.tesla.com/findus/location/charger/dc32002,super_charger,,
Torre MIL,"Av. de las Americas 1500 Country Club, Guadalajara, JAL 44610",https://www.tesla.com/findus/location/charger/dc17397,super_charger,,
Torre MIl500,"Av. de las Americas 1500 Country Club, Guadalajara, JAL 44610",https://www.tesla.com/findus/location/charger/dc29514,super_charger,,
Urban Center Guadalajara,"Av. Adolfo Lopez Mateos Sur 7000 La Rioja, Los Gavilanes, Tlajomulco de Zuniga, JAL 45643",https://www.tesla.com/findus/location/charger/dc27778,super_charger,,
Walmart Vallarta,"Av. Vallarta 5455 Camichines Vallarta, Zapopan, JAL 45030",https://www.tesla.com/findus/location/charger/dc20925,super_charger,,
Querétaro Centro de Congresos,"1531 Paseo de las Artes, Santiago de Querétaro, Querétaro 76090",https://www.tesla.com/findus/location/charger/453076,super_charger,,
Universidad Aeronáutica en Querétaro,"22154 Carr. Querétaro-Tequisquiapan, Santiago de Querétaro, Querétaro 76278",https://www.tesla.com/findus/location/charger/453323,super_charger,,
"Centenaria Y Benemérita Escuela Normal del Estado De Querétaro ""Andrés Balvanera""","76090 San Mateo, Santiago de Querétaro, Querétaro",https://www.tesla.com/findus/location/charger/453324,super_charger,,
Auditorio Josefa Ortiz de Domínguez,"S/N Sierra de Zimapán, Santiago de Querétaro, Querétaro 76000",https://www.tesla.com/findus/location/charger/453325,super_charger,,
Altozano Morelia,"Avenida Montana Monarca 1000 Montana Monarca, Morelia, MIC 58350",https://www.tesla.com/findus/location/charger/dc20694,super_charger,,
Escala Morelia,"Perif. Paseo de la Republica 5030 Jardines del Rincon, Morelia, MIC 58270",https://www.tesla.com/findus/location/charger/dc38865,super_charger,,
Espacio Morelia,"Av.Lic.Enrique Ram├¡rez Miguel S/N Col.Las Americas, Morelia, MIC 58270",https://www.tesla.com/findus/location/charger/dc38864,super_charger,,
Holiday inn Morelia,"Periferico Paseo DE LA Republica, Perif. Paseo de la Republica 3466 Terrazas del Campestre, Morelia, MIC 58295",https://www.tesla.com/findus/location/charger/dc38866,super_charger,,
Hotel Gamma Belo Morelia,"Av. Camelinas 2938 Cinco de Diciembre, Morelia, MIC 58280",https://www.tesla.com/findus/location/charger/dc31737,super_charger,,
100% Natural - Cuernavaca,"Diana 14 Delicias, Cuernavaca, MOR 62330",https://www.tesla.com/findus/location/charger/dc21098,super_charger,,
"Anticavilla Restaurant, Hotel & SPA","Rio Amacuzac # 10, esquina Chilpancingo Colonia Vista Hermosa, Cuernavaca, MOR 62290",https://www.tesla.com/findus/location/charger/dc22288,super_charger,,
Averanda Cuernavaca,"Cuernavaca - Ciudad de Mexico Villas del Lago, Cuernavaca, MOR 62374",https://www.tesla.com/findus/location/charger/dc23915,super_charger,,
Centro Comercial Lomas de Cocoyoc,"Boulevard Lomas de Cocoyoc No 1 Bis Lomas de Cocoyoc, Oaxtepec, MOR 62847",https://www.tesla.com/findus/location/charger/dc23242,super_charger,,
Centro Novatec,"Lomas de Cocoyoc Atlatlahucan, Morelos, MEX 62738",https://www.tesla.com/findus/location/charger/dc23243,super_charger,,
Club Campestre Lomas de Cocoyoc,"Club Campestre Cocoyoc Col Tizapan, San Angel, Atlatlahuacan, MOR 62840",https://www.tesla.com/findus/location/charger/dc21953,super_charger,,
Fiesta Americana Hacienda San Antonio El Puente,"Reforma 2 Fracc. Real del Puente, Xochitepec, MOR 62790",https://www.tesla.com/findus/location/charger/dc20452,super_charger,,
Fiesta Inn Cuernavaca,"Carretera Mexico - Acapulco Km. 88 S/N Delicias, Cuernavaca, MOR 62330",https://www.tesla.com/findus/location/charger/dc20453,super_charger,,
Hosteria las Quintas,"Av. Gustavo Diaz Ordaz, 9 Colonia Cantarranas, Cuernavaca, MOR 62448",https://www.tesla.com/findus/location/charger/dc32271,super_charger,,
Hotel Hacienda Cocoyoc,"Carretera Federal Cuernavaca- Cuautla Km 32.5 Cocoyoc Centro, Yautepec, MOR 62736",https://www.tesla.com/findus/location/charger/dc23245,super_charger,,
Hotel Villa Bejar Tequesquitengo,"Blvr Tequesquitengo esq Lomas Tropicales, Tequesquitengo, MOR 62915",https://www.tesla.com/findus/location/charger/dc25397,super_charger,,
Jardines de Mexico,"Km 129 Carretera Mexico-Acapulco 95D Jojutla, Jojutla, MOR 62908",https://www.tesla.com/findus/location/charger/dc19906,super_charger,,
Los Cochinitos Cuernavaca,"Carretera Mexico-Acapulco Km. 88,400 Delicias, Cuernavaca, MOR 62330",https://www.tesla.com/findus/location/charger/dc31111,super_charger,,
Fiesta Inn Tepic,"Blvd. Luis Donaldo Colosio 580 Benito Juarez Ote., Subcentro Urbano, Tepic, NAY 63175",https://www.tesla.com/findus/location/charger/dc24500,super_charger,,
St. Regis Punta Mita,"The St. Regis Punta Mita Resort Lote H4 Condominio Maestro Ramal, Carretera Federal 200 KM 19.5, Punta Mita, NAY 63734",https://www.tesla.com/findus/location/charger/dc17454,super_charger,,
7Eleven LEED,"Av. Eugenio Garza Sada Sur 2620 Tecnologico, Monterrey, NLE 64700",https://www.tesla.com/findus/location/charger/dc70776,super_charger,,
Avanta Gardens Monterrey,"Avenida Jose Vasconselos 755 Pte Los Sabinos, Monterrey, NLE 66226",https://www.tesla.com/findus/location/charger/dc19901,super_charger,,
Best Western Aeropuerto,"Boulevard Aeropuerto 5001 Parque Industrial Milenio, Apodaca, NLE 66600",https://www.tesla.com/findus/location/charger/dc25740,super_charger,,
Best Western Bazarell Inn,"Ave. Capitan Alonso de Le├│n Km 206 Col. Gil de Leyva, Montemorelos, NLE 67500",https://www.tesla.com/findus/location/charger/dc22849,super_charger,,
Best Western Plus Monterrey Airport,"Carretera Miquel Aleman Km 18.5, Monterrey, NLE 66600",https://www.tesla.com/findus/location/charger/dc33929,super_charger,,
Cafe Sierra Norte,"Carretera Nacional #1601 Norte San Javier, Centro de Allende, Cd de Allende, NLE 67350",https://www.tesla.com/findus/location/charger/dc58246,super_charger,,
Calzad401 Monterrey,"Calzada 401 Ote. Colonia Del Valle, San Pedro Garza Garcia, NLE 66220",https://www.tesla.com/findus/location/charger/dc21415,super_charger,,
Chroma Monterrey,"Av. Ricardo Margain Zozaya 315 Zona Santa Engracia, San Pedro Garza Garc├¡a, NLE 66267",https://www.tesla.com/findus/location/charger/dc24492,super_charger,,
Club de Industriales,"Av. Parte Aguas 698 Los Arcangeles, Zona Loma Larga Poniente, San Pedro Garza Garci¡a, NLE 66266",https://www.tesla.com/findus/location/charger/dc62201,super_charger,,
Club Sonoma,"Camino al Mirador 5800 Fraccionamiento Club Sonoma Residencial, Monterrey, NLE 64925",https://www.tesla.com/findus/location/charger/dc29731,super_charger,,
Fiesta Americana Monterrey Pabellon,"Avenida Presidente Benito Juarez Oriente 1102 Centro, Monterrey, NLE 64000",https://www.tesla.com/findus/location/charger/dc18538,super_charger,,
Fiesta Inn Monterrey Fundidora,"Av. Churubusco #701, Esq. Prolongacio Av. Madero Col. Fierro, Monterrey, NLE 64590",https://www.tesla.com/findus/location/charger/dc18540,super_charger,,
Fiesta Inn Monterrey Valle,"Av. Lazaro Cardenas 327 Ote., Valle Oriente,, San Pedro Garza Garcia, NLE 66269",https://www.tesla.com/findus/location/charger/dc18536,super_charger,,
Galerias Valle Oriente,"Av Lazaro Cardenas 1000 Paseo de Las Privanzas, Monterrey, NLE 64700",https://www.tesla.com/findus/location/charger/dc33205,super_charger,,
Innovasport HQ,"Av. Humberto Lobo 540 Colonia del Valle, San Pedro, Garza Garcia,, NLE 66220",https://www.tesla.com/findus/location/charger/dc49864,super_charger,,
Innovasport San Pedro Plus,"Av. Humberto Lobo 540 Colonia del Valle, San Pedro Garza Garcia, NLE 66220",https://www.tesla.com/findus/location/charger/dc38870,super_charger,,
Las Misiones Club Campestre,"Antiguio Camino a Villa de Santiago No.300 El Cerrito, Las Misiones, Santiago, NLE 67301",https://www.tesla.com/findus/location/charger/dc23091,super_charger,,
Latitud,"Av L├ízaro C├írdenas 2225 Valle Oriente, Monterrey, NLE 66260",https://www.tesla.com/findus/location/charger/dc31705,super_charger,,
Metropolitan Center,"Lazaro Cardenas 2400 Haciendas de La Sierra, Lazaro Cardenas, Monterrey, NLE 66278",https://www.tesla.com/findus/location/charger/dc21149,super_charger,,
Movic Records,"Av. Humberto Lobo 2000 Col. Del Valle, Monterrey, NLE 66220",https://www.tesla.com/findus/location/charger/dc23393,super_charger,,
Nuevo Sur,"Avenida Revolucion 2703 Ladrillera, Monterrey, NLE 64830",https://www.tesla.com/findus/location/charger/dc31133,super_charger,,
One Monterrey Aeropuerto,"Blvd. Aeropuerto 10 Parque industrial Milenio, Cd Apodaca, NLE 66600",https://www.tesla.com/findus/location/charger/dc18543,super_charger,,
Paseo Almenares,"Av Sendero Divisorio Anahuac Sendero, San Nicolas de los Garza, NLE 66417",https://www.tesla.com/findus/location/charger/dc34807,super_charger,,
Plaza 100,"Ave. Manuel Gomez Morin 100 Carrizalejo, San Pedro Garza Garcia, NLE 66245",https://www.tesla.com/findus/location/charger/dc22734,super_charger,,
Plaza Cumbres,"Calle Alejandro de Rodas Bosques de Las Cumbres, Monterrey, NLE 64619",https://www.tesla.com/findus/location/charger/dc33203,super_charger,,
Plaza El Encino,"Paseo de las Americas #2101 Contry Sol 2do Sector, Guadalupe, NLE 67174",https://www.tesla.com/findus/location/charger/dc31565,super_charger,,
Plaza Fiesta San Agustin,"Av. Real San Augustin # 222 Colonia Real de San Agustin, San Pedro Garza Garcia, NLE 66260",https://www.tesla.com/findus/location/charger/dc35610,super_charger,,
Plaza Tanarah,"Av. Jose Vasconcelos 345 Santa Engracia, San Pedro Garza Garc├¡a, NLE 66267",https://www.tesla.com/findus/location/charger/dc24181,super_charger,,
Pueblo Serena,"Carretera Nacional 500 Valle Alto, Monterrey, NLE 64989",https://www.tesla.com/findus/location/charger/dc25340,super_charger,,
Pueblo Serena II,"Carretera Nacional 500 Valle Alto, Monterrey, NLE 64989",https://www.tesla.com/findus/location/charger/dc41419,super_charger,,
Sheraton Ambassador Monterrey,"Miguel Hidalgo 310 Ote Centro, Monterrey, NLE 64000",https://www.tesla.com/findus/location/charger/dc17452,super_charger,,
"Supermercados Internacionales HEB, S.A. de C.V.","Gomez Morin #300 Col. Valle Campestre, San Pedro Garza Garcia, NLE 66278",https://www.tesla.com/findus/location/charger/dc28893,super_charger,,
Taller Veganico / Pan Benell / Autocity,"Plutarco Elias Calles 419 Barrio Tampiquito, T, San Pedro Garza Garcia, NLE 66240",https://www.tesla.com/findus/location/charger/dc24934,super_charger,,
Torre BH,"Blvd. Antonio L. Rodriguez 2100 Santa Maria, Monterrey, NLE 64650",https://www.tesla.com/findus/location/charger/dc30644,super_charger,,
Walmart las Torres,"Avenida Eugenio Garza Sada 6101 Las Brisas, Monterrey, NLE 64780",https://www.tesla.com/findus/location/charger/dc20947,super_charger,,
Fiesta Inn Oaxaca,"Av. Universidad 140 Ex-Hacienda de Candiani, Oaxaca, OAX 68130",https://www.tesla.com/findus/location/charger/dc20476,super_charger,,
Hotel Mision Oaxaca San Felipe,"Av. Jalisco 15 San Felipe Del Agua,, Oaxaca, OAX 68020",https://www.tesla.com/findus/location/charger/dc29876,super_charger,,
Africam Safari,"Blvd. Cap. Carlos Camacho Espφritu Km 16.5 Oasis, Puebla, PUE 72960",https://www.tesla.com/findus/location/charger/dc26305,super_charger,,
Africam Safari II,"Boulevard Capitan Carlos Camacho Espiritu Km 16.5 Oasis, Puebla, PUE 72960",https://www.tesla.com/findus/location/charger/dc55158,super_charger,,
Casona Maria Puebla,"Calle 3 Oriente 1414 Barrio de Analco, Puebla, PUE 72500",https://www.tesla.com/findus/location/charger/dc17453,super_charger,,
City Express Puebla Angelopolis,"Cto Juan Pablo II 1755 Reserva Territorial Atlixcayotl, La Noria, x, Puebla, PUE 72410",https://www.tesla.com/findus/location/charger/dc23055,super_charger,,
City Express Puebla Centro,"Calle 10 Nte. 1406 Del Alto, Barrio del Alto,, Puebla, PUE 72000",https://www.tesla.com/findus/location/charger/dc23056,super_charger,,
City Express Suites Puebla Autopista,"Lateral Autopista Mexico Puebla #7533 Moratilla, Puebla, PUE 72110",https://www.tesla.com/findus/location/charger/dc23053,super_charger,,
Courtyard by Marriott Puebla Las Animas,"Av. Manuel Espinosa Yglesias 31 Pte. 3333 Villas de Atlixco, Puebla, PUE 72400",https://www.tesla.com/findus/location/charger/dc28890,super_charger,,
Espacio la Vista,"Atlixcßyotl 3204 Tlaxcalancingo, Puebla, PUE 72810",https://www.tesla.com/findus/location/charger/dc61795,super_charger,,
Fiesta Americana Grand Puebla,"Parque Milenium, Calle Osa Mayor 2507 Reserva Territorial Atlixcayotl, Puebla, PUE 72190",https://www.tesla.com/findus/location/charger/dc20480,super_charger,,
Fiesta Inn Las Animas Puebla,"Atlixco Col. Las Animas, Puebla, PUE 72400",https://www.tesla.com/findus/location/charger/dc19263,super_charger,,
Fiesta Inn Puebla FINSA,"Carretera Lateral Autopista Mexico-Puebla 7735 Rancho Moratilla, Puebla, PUE 72110",https://www.tesla.com/findus/location/charger/dc20454,super_charger,,
Hotel One Puebla FINSA,"Lateral Sur Aut. Mexico Puebla No.55 Guadalupe Victoria, Puebla, PUE 72710",https://www.tesla.com/findus/location/charger/dc20455,super_charger,,
Hotel Villa Florida Puebla,"Blvrd Atlixcayotl 1100 Reserva Territorial Atlixcayotl, Puebla, PUE 72810",https://www.tesla.com/findus/location/charger/dc35032,super_charger,,
Komplex Puebla,"BLVD MUNICIPIO LIBRE 1943 COL. EXHDA MAYORAZGO, Puebla, PUE 72480",https://www.tesla.com/findus/location/charger/dc30219,super_charger,,
Los Cochinitos,"Carretera Mexico-Puebla Km. 112-800 San Francisco Ocotlan, San Francisco Ocotlan, PUE 72680",https://www.tesla.com/findus/location/charger/dc28431,super_charger,,
Marriott Puebla Hotel Meson del Angel,"Boulevard Hermanos Serdin 807 Las Fuentes de Puebla, Puebla, PUE 72116",https://www.tesla.com/findus/location/charger/dc25336,super_charger,,
Mision Grand Ex-Hacienda de Chautla,"Camino Ex Hacienda de Chautla San Lucas el Grande, San Salvador el Verde, PUE 74135",https://www.tesla.com/findus/location/charger/dc29865,super_charger,,
Plaza los Arcangeles y Chedraui Selecto,"Lateral sur via Atlixcayotl 6510 San Bernandino, San Andres Cholula, PUE 72820",https://www.tesla.com/findus/location/charger/dc29021,super_charger,,
Plaza Mazarik,"Boulevard Atlixcayotl 1501 Reserva Territorial Atlixcayotl, Puebla, PUE 72810",https://www.tesla.com/findus/location/charger/dc27655,super_charger,,
Plaza Meson 810 y Hotel Staybridge Puebla,"Blvd. Hermanos Serdan 810 Col. El Riego Sur, Puebla, PUE 72020",https://www.tesla.com/findus/location/charger/dc19697,super_charger,,
Plaza Solesta Puebla,"Atlixcayotl 4931 Reserva Territorial Atlixcayotl, Puebla, PUE 72197",https://www.tesla.com/findus/location/charger/dc33201,super_charger,,
Rosewood Puebla,"Calle 10 Nte. 1402 Barrio del Alto, Puebla, PUE 72000",https://www.tesla.com/findus/location/charger/dc30325,super_charger,,
Aires de Campo Queretaro,"Paseo de Jurica No. 340 LB Jurica, Santiago de Queretaro, QUE 76100",https://www.tesla.com/findus/location/charger/dc22270,super_charger,,
Best Western Tequisquiapan,"Heroico Colegio Militar 7, Fundadores de Hacienda Grande Centro, Tequisquiapan, QUE 76750",https://www.tesla.com/findus/location/charger/dc46766,super_charger,,
City Express Jurica,"Av. 5 de Febrero No. 9200-A Col Parque Industrial Benito Juarez, Santiago de Queretaro, QUE 76100",https://www.tesla.com/findus/location/charger/dc28571,super_charger,,
Domun Hotel,"Carretera Federal 57 Mexico-Queretaro #1085 Col. Quintas del Marques, Queretaro, MEX 76047",https://www.tesla.com/findus/location/charger/dc24188,super_charger,,
El Caserio,"Av. Constituyentes 101 Pte Casa Blanca, Santiago de Queretaro, QUE 76030",https://www.tesla.com/findus/location/charger/dc25183,super_charger,,
Esfera Queretaro,"Autopista Queretaro-Celaya Km. 0.600 No. 5501 Col., Jardines de la Hacienda, Quer├⌐taro, QUE 76180",https://www.tesla.com/findus/location/charger/dc38868,super_charger,,
Fiesta Americana Hacienda Galindo,"Carretera Amealco-Galindo Km 5.5 Galindo,, San Juan del Rio, QUE 76820",https://www.tesla.com/findus/location/charger/dc20447,super_charger,,
Fiesta Inn Queretaro Centro Sur,"Boulevard Bernardo Quintana Arroja 7001 Col. Centro Sur, Queretaro, QUE 76090",https://www.tesla.com/findus/location/charger/dc20451,super_charger,,
Grand Fiesta Americana Queretaro,"Blvd. Bernardo Quintana Arrioja 4050 Col. Alamos 3a Seccion, Queretaro, QUE 76160",https://www.tesla.com/findus/location/charger/dc20449,super_charger,,
Hacienda Jurica by Brisas,"Paseo de Jurica 618 Hacienda Jurica, Jurica, QUE 76100",https://www.tesla.com/findus/location/charger/dc17398,super_charger,,
Holiday Inn Express San Juan Del Rio,"Paseo Central 23 Industrial Valle De Oro, San Juan del Rio, QUE 76803",https://www.tesla.com/findus/location/charger/dc29158,super_charger,,
Homewood Suites Queretaro,"Gasa de incorporacion a Carr. Queretaro -San Luis Potosi 631-C, Jurica, Queretaro, QUE 76100",https://www.tesla.com/findus/location/charger/dc26272,super_charger,,
Hotel Mision La Muralla,"Carretera San Juan del Rio-Amealco km 26 La Muralla, Amealco de Bonfil, QUE 76850",https://www.tesla.com/findus/location/charger/dc33077,super_charger,,
Plaza Latitud Victoria,"Av Constituyentes 40 zona dos extendida, Mercurio, Queretaro, QUE 76040",https://www.tesla.com/findus/location/charger/dc33202,super_charger,,
Urban Center Jurica,"5 de Febrero Jurica, Queretaro, QUE 76100",https://www.tesla.com/findus/location/charger/dc32157,super_charger,,
Urban Center Juriquilla,"Blvd Jurica La Campana 899 Residencial Caletto, Queretaro, QUE 76230",https://www.tesla.com/findus/location/charger/dc32158,super_charger,,
Andaz Mayakoba Riviera Maya,"Carretera Federal, Carr. Cancun - Tulum Km. 298, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc81253,super_charger,,
Bacalar Beach Club,"605 Costera Bacalar Sur 605, Bacalar, Quintana Roo 77930",https://www.tesla.com/findus/location/charger/STE2022022200175,super_charger,,
Banyan Tree Mayakoba,"Chetumal-Puerto Juarez Riviera Maya Km 298, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc81254,super_charger,,
Barrio Latino,"Calle 4 Nte 153 Centro, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc53404,super_charger,,
Be Tulum Hotel,"Carretera Tulum-Boca Paila Km.10 Zona Hotelera, Tulum, ROO 77780",https://www.tesla.com/findus/location/charger/dc26654,super_charger,,
City Express Playa del Carmen,"Av. Balamkanche Lt 4 Mza 30 Playacar Fase II, Playacar, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc48915,super_charger,,
Edificio Miranda,"Calle 38 nte, equina calle Flamingos Col. Zazil∩┐╜Ha, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc83454,super_charger,,
Fiesta Americana Villas Cancun,"Blvd. Kukulcan Km. 8.5 Lote 3 Zona Hotelera, Cancun, ROO 77500",https://www.tesla.com/findus/location/charger/dc18548,super_charger,,
Four Points Cancun,"Avenida Tulum, MZ 1 Lote 2 SM 12, Cancun, ROO 77500",https://www.tesla.com/findus/location/charger/dc17444,super_charger,,
Hotel & Suites Arges,"212 Avenida Lázaro Cárdenas 212, Colonia Centro, Chetumal, Quintana Roo 77000",https://www.tesla.com/findus/location/charger/STE2022011100088,super_charger,,
Hotel Nizuc Cancun,"Blvd Kukulkan Mz 59 Lote 1-01 Km 21.26, Nizuc, Cancun, ROO 77500",https://www.tesla.com/findus/location/charger/dc19904,super_charger,,
Hotel One Cancun Centro,"Av. Tulum esq. Banco Chinchorro Mz. 2, Lote 1-01, Supermanzana 13, Cancun, ROO 77504",https://www.tesla.com/findus/location/charger/dc27534,super_charger,,
La roca Cancun,"Blvd Cumbres Mza 109, Sm 310, Campestre Lol-be, Cancun, ROO 77560",https://www.tesla.com/findus/location/charger/dc19902,super_charger,,
Los Amigos: Central Park Tulum,"Calle 4 sur mza 20 lote 1 Zona1, Tulum, ROO 77780",https://www.tesla.com/findus/location/charger/dc29424,super_charger,,
Siempre Playa,"Calle 38 norte, esquina con 10 avenida norte Col. Gonzalo Guerrero, Playa del Carmen, ROO 77720",https://www.tesla.com/findus/location/charger/dc90569,super_charger,,
Teatro Cirque du Soleil,"Carretera Federal Cancun - Playa del Carmen Km 48 Solidaridad, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc21150,super_charger,,
The Explorean Kohunlich,"Carretera Chetumal Escarcega Km. 5.6, Chetumal, ROO 77981",https://www.tesla.com/findus/location/charger/dc26316,super_charger,,
"Vidanta: The Grand Mayan, Quintana Roo","Carretera Federal Cancun - Playa del Carmen Km. 48 Solidaridad, Playa del Carmen, ROO 77710",https://www.tesla.com/findus/location/charger/dc19905,super_charger,,
City Express San Luis Potosi Zona Industrial,"Carr. Central Mexico -, Blvd. San Luis 2150 Fracc. Industrias, San Luis Potosi, SLP 78399",https://www.tesla.com/findus/location/charger/dc28569,super_charger,,
Conrad San Luis Potosi,"Real de Lomas 1015 Lomas 4ta Secc, San Luis Potosi, SLP 78216",https://www.tesla.com/findus/location/charger/dc29204,super_charger,,
El Dorado Centro Comercial,"Av Nereo Rodri¡guez Barragan 450 Col. del Valle, San Luis Potosi, SLP 78200",https://www.tesla.com/findus/location/charger/dc25703,super_charger,,
Fiesta Inn San Luis Potosi Glorieta Juarez,"Av. Benito Juarez 130 Fracc. Prados Glorieta, San Luis Potosi, SLP 78390",https://www.tesla.com/findus/location/charger/dc20464,super_charger,,
Fiesta Inn San Luis Potosi∩┐╜ Oriente,"Carr. 57 km. 197+100 No. 2390 Periferico Oriente Industrias, San Luis Potosi, SLP 78090",https://www.tesla.com/findus/location/charger/dc20465,super_charger,,
Plaza Chapultepec 1200,"Avenida Chapultepec 1200 Alpes, San Luis Potosi, SLP 78295",https://www.tesla.com/findus/location/charger/dc31789,super_charger,,
Plaza San Luis,"Blvd. Periferico Sur Antonio Rocha Cordero #700 Fraccionamiento Lomas del Tecnologico, San Luis Potosi, SLP 78216",https://www.tesla.com/findus/location/charger/dc21433,super_charger,,
Fiesta Inn Culiacan,"J. Diego Valadez No. 1676 Pte., Desarrollo Urbano Tres Rios, Culiacan, SIN 80000",https://www.tesla.com/findus/location/charger/dc25338,super_charger,,
La Primavera - Club de Golf,"Desarrollo Urbano La Primavera, Culiacan, SIN 80300",https://www.tesla.com/findus/location/charger/dc28939,super_charger,,
La Primavera - San Anselmo,"Calle San Anselmo Desarrollo Urbano La Primavera, Culiac├ín, SIN 80199",https://www.tesla.com/findus/location/charger/dc28899,super_charger,,
Elba,"Calle 5 de mayo #901 Colonia la loma, Santa Ana, SON 84600",https://www.tesla.com/findus/location/charger/dc94468,super_charger,,
Fiesta Americana Hermosillo,"Boulevard Eusebio Kino 369 Lomas de Pitic, Hermosillo, SON 83010",https://www.tesla.com/findus/location/charger/dc24497,super_charger,,
Fiesta Inn Ciudad Obregon,"Av. Miguel Aleman 755 Zona Norte, Urb. No. 4, Cd Obreg├│n, SON 85000",https://www.tesla.com/findus/location/charger/dc24498,super_charger,,
Fiesta Inn Hermosillo,"Eusebio Francisco Kino 375 Lomas Pitic,, Hermosillo, SON 83010",https://www.tesla.com/findus/location/charger/dc24496,super_charger,,
Fiesta Inn Nogales,"Calz. Industrial Nuevo Nogales 3 Nueva Nogales, Nogales, SON 84094",https://www.tesla.com/findus/location/charger/dc51225,super_charger,,
Hacienda De Los Santos,"Calle Molina 8 Centro, Alamos, SON 85760",https://www.tesla.com/findus/location/charger/dc24634,super_charger,,
Islas del Mar,"KM 6.5 Carretera Entronque Cerro Prieto km 6.5. S/N, Colonia Centro, Puerto Peñasco, Sonora 83550",https://www.tesla.com/findus/location/charger/STE2022022200166,super_charger,,
Sonoran Sun Resort,"Camino a la Cholla KM. 4 S/N Col. Costa Diamante, Puerto Penasco, SON 83550",https://www.tesla.com/findus/location/charger/dc17996,super_charger,,
City Express Nuevo Laredo,"Avenida Cesar Lopez de Lara 3940 Militar II, Nuevo Laredo, Tamaulipas 88289",https://www.tesla.com/findus/location/charger/dc29402,super_charger,,
Fiesta Inn Nuevo Laredo,"Av. Reforma No.5102 Lagos, Nuevo Laredo, Tamaulipas 88290",https://www.tesla.com/findus/location/charger/dc20703,super_charger,,
Fiesta Inn Tampico,"Av Hidalgo 6106 Laguna de la Herradura, Tampico, Tamaulipas 89219",https://www.tesla.com/findus/location/charger/dc25702,super_charger,,
Hotel One Reynosa Valle Alto,"Av. de los Encinos No. 1000 Lomas del Real de Jaranchinas, Reynosa, Tamaulipas 88730",https://www.tesla.com/findus/location/charger/dc24727,super_charger,,
Val Quirico,"Carretera Xoxtla Km 2 No. 101 Santa Isabel Tetlatlauhca, Nativitas, TLA 90710",https://www.tesla.com/findus/location/charger/dc24052,super_charger,,
City Express Minatitlan,"Blvd. Instituto Tecnologico Km 711 Lt 39 Mza 28 Col. Nueva Minatitlan, Minatitlan, VER 96760",https://www.tesla.com/findus/location/charger/dc40864,super_charger,,
Double Tree Hilton Veracruz,"Blvd. Manuel ├üvila Camacho 707 Costa Verde, Veracruz, VER 91900",https://www.tesla.com/findus/location/charger/dc28112,super_charger,,
Fiesta Americana Veracruz,"Prol. Blvd. Manuel Avila Camacho S/N Col. Fraccionamiento Costa de Oro, Boca del Rio, VER 94299",https://www.tesla.com/findus/location/charger/dc20481,super_charger,,
Fiesta inn Coatzacoalcos,"Boulevard Costero No. 801 Santa Isabel, Celanese Mexicana, Coatzacoalcos, VER 96538",https://www.tesla.com/findus/location/charger/dc40865,super_charger,,
Fiesta Inn Poza Rica,"Av. Ej. Mexicano 103 Palma Sola, Poza Rica, VER 93320",https://www.tesla.com/findus/location/charger/dc40863,super_charger,,
Fiesta Inn Veracruz Boca del Rio,"Prol. Manuel Avila Camacho S/N Fracc. Costa de Oro, Boca del Rio, VER 94299",https://www.tesla.com/findus/location/charger/dc24494,super_charger,,
Fiesta Inn Veracruz Malec├│n,"General Figueroa 68 Faros, Veracruz, VER 91700",https://www.tesla.com/findus/location/charger/dc24795,super_charger,,
Fiesta Inn Xalapa,"Carretera Xalapa - Veracruz km 2.5 Fracc. Las Animas, Xalapa Enriquez, VER 91190",https://www.tesla.com/findus/location/charger/dc21297,super_charger,,
Gamma Fiesta Americana Xalapa Nubara,"Av. Ruiz Cortines 912 Col. Unidad Del Bosque, Xalapa, VER 91010",https://www.tesla.com/findus/location/charger/dc20482,super_charger,,
Mision Xalapa Plaza de las Convenciones,"Avenida 20 de Noviembre Oriente 455 Modelo, Xalapa Enriquez, VER 91040",https://www.tesla.com/findus/location/charger/dc33208,super_charger,,
